date,venue_code,opp_code,hour,day_code,team,gf_rolling,ga_rolling,sh_rolling,sot_rolling,dist_rolling,fk_rolling,pk_rolling,pkatt_rolling,opp_gf_rolling,opp_ga_rolling,opp_sh_rolling,opp_sot_rolling,opp_dist_rolling,opp_fk_rolling,opp_pk_rolling,opp_pkatt_rolling,target
2020-01-26,0,25,21,6,21,1.2,0.4,15.6,5.6,17.48,0.2,0.0,0.0,0.6,1.0,9.4,3.8,19.82,1.2,0.0,0.0,2
2020-02-01,1,3,16,5,21,1.2,0.2,14.2,5.0,18.439999999999998,0.2,0.0,0.0,1.2,0.8,14.0,5.8,17.02,0.4,0.0,0.0,2
2020-02-16,1,6,21,6,21,2.2,0.4,13.4,5.0,18.6,0.2,0.0,0.0,0.8,0.8,13.8,4.8,19.16,0.8,0.0,0.0,1
2020-03-01,1,4,21,6,21,1.6,0.8,15.6,4.8,18.880000000000003,0.2,0.2,0.2,2.4,1.2,14.4,7.0,15.719999999999999,1.2,0.0,0.0,2
2020-06-18,1,24,22,3,21,1.6,1.2,13.0,4.4,16.66,0.2,0.4,0.4,1.2,1.6,8.6,2.8,18.2,0.6,0.0,0.0,2
2020-06-21,0,22,22,6,21,1.8,0.8,14.0,6.6,16.88,0.4,0.2,0.2,0.8,1.0,9.0,2.2,16.36,0.2,0.2,0.2,2
2020-06-24,1,18,22,2,21,2.2,0.8,12.0,6.2,17.76,0.4,0.4,0.4,0.8,2.2,12.2,2.8,17.7,0.6,0.6,0.6,2
2020-07-05,0,2,14,6,21,1.8,0.2,12.6,6.8,19.22,0.6,0.4,0.4,1.6,0.8,9.2,2.8,19.48,0.0,0.4,0.4,2
2020-07-10,1,0,22,4,21,1.4,0.2,10.6,4.6,18.419999999999998,0.6,0.6,0.6,0.2,2.4,6.4,1.6,18.939999999999998,0.6,0.2,0.2,2
2020-07-16,1,26,21,3,21,1.4,0.2,11.6,4.8,18.02,0.4,0.6,0.6,1.8,1.4,10.6,3.2,21.0,0.8,0.6,0.6,2
2020-07-19,0,16,21,6,21,1.6,0.4,11.0,4.8,18.5,0.2,0.8,0.8,1.0,1.4,8.8,2.8,19.779999999999998,0.8,0.0,0.0,1
2020-09-20,0,22,21,6,21,1.8,0.8,11.0,5.0,17.84,0.2,0.6,0.6,1.2,1.2,11.8,4.0,20.04,0.8,0.0,0.0,1
2020-09-30,1,25,21,2,21,1.8,1.2,11.0,4.4,17.18,0.2,0.4,0.4,1.0,1.4,11.0,3.6,17.78,0.6,0.2,0.4,2
2020-10-24,0,4,16,5,21,1.2,0.6,13.6,3.4,16.42,0.2,0.2,0.2,2.6,0.4,11.6,5.2,17.080000000000002,1.0,0.2,0.2,2
2020-11-08,0,24,21,6,21,2.0,0.6,13.8,4.8,16.479999999999997,0.0,0.2,0.2,1.0,1.6,9.4,3.4,23.259999999999998,1.2,0.2,0.2,0
2020-11-21,0,26,16,5,21,2.0,1.4,14.0,5.0,16.84,0.0,0.2,0.2,1.4,0.4,9.6,3.8,18.5,0.6,0.2,0.2,1
2020-11-28,1,0,21,5,21,1.8,1.6,12.6,4.6,17.759999999999998,0.0,0.2,0.2,1.2,1.2,9.6,2.4,16.72,0.2,0.2,0.4,0
2020-12-05,0,23,16,5,21,2.0,1.8,13.8,5.8,17.259999999999998,0.0,0.2,0.2,1.4,1.0,13.4,3.8,16.46,0.4,0.2,0.2,2
2020-12-12,1,3,21,5,21,1.6,1.6,13.0,4.6,17.3,0.0,0.0,0.0,2.2,0.2,12.6,4.6,18.979999999999997,0.2,0.2,0.4,2
2020-12-15,1,2,22,1,21,1.2,1.4,12.6,4.0,17.96,0.2,0.0,0.0,1.6,1.4,11.4,3.2,18.32,0.6,0.4,0.4,2
2021-01-02,1,6,21,5,21,2.2,0.6,15.4,4.8,18.0,0.6,0.0,0.0,2.2,0.4,7.8,3.2,17.16,0.0,0.4,0.4,2
2021-01-23,0,0,21,5,21,1.6,0.4,13.2,3.8,17.6,0.4,0.0,0.0,1.2,1.8,9.2,1.4,20.2,0.4,0.4,0.6,2
2021-02-14,1,24,16,6,21,1.8,0.8,11.8,4.0,16.259999999999998,0.6,0.0,0.0,1.0,1.0,12.6,3.4,18.98,0.6,0.0,0.2,2
2021-02-20,0,25,21,5,21,2.2,0.8,13.2,5.2,17.34,0.6,0.0,0.0,1.2,1.8,8.2,2.0,20.18,0.8,0.2,0.2,2
2021-03-01,1,22,21,0,21,1.6,0.6,13.2,4.4,17.92,0.6,0.0,0.0,2.4,0.8,10.2,3.8,13.16,0.4,0.2,0.2,1
2021-03-07,0,3,16,6,21,1.6,0.4,15.6,4.4,17.080000000000002,0.6,0.0,0.0,1.4,1.2,13.4,5.4,16.86,0.4,0.0,0.0,1
2021-03-20,0,6,16,5,21,1.4,0.6,16.2,4.6,18.8,0.4,0.0,0.0,1.6,1.4,9.4,4.0,17.56,0.6,0.0,0.0,2
2021-04-10,1,4,21,5,21,1.8,0.8,18.4,5.2,17.72,0.8,0.0,0.0,3.0,0.4,14.6,7.2,18.020000000000003,1.2,0.0,0.0,2
2021-04-24,1,5,21,5,21,2.0,0.4,14.8,3.8,17.82,1.2,0.2,0.2,0.8,1.2,8.2,2.6,17.64,0.2,0.0,0.0,1
2021-05-09,1,23,21,6,21,1.4,0.2,15.2,3.6,18.380000000000003,1.0,0.2,0.2,1.8,1.2,13.0,4.2,16.0,0.0,0.2,0.2,1
2021-05-16,0,2,18,6,21,2.2,0.6,17.0,5.6,18.279999999999998,0.6,0.2,0.2,1.4,1.2,9.8,3.6,18.419999999999998,0.2,0.0,0.0,2
2021-05-22,1,26,18,5,21,1.8,0.6,16.6,5.4,19.919999999999998,0.4,0.0,0.0,2.0,1.2,10.0,4.2,17.580000000000002,0.2,0.2,0.2,2
2021-08-14,0,0,22,5,21,2.2,0.8,16.0,5.2,19.94,0.2,0.0,0.0,1.6,1.6,11.0,4.0,16.48,0.4,0.0,0.0,2
2021-09-12,1,6,21,6,21,2.2,1.0,15.4,4.2,20.080000000000002,0.8,0.0,0.0,1.0,1.4,8.0,1.6,21.66,0.4,0.4,0.4,2
2021-09-19,0,24,21,6,21,3.0,1.4,16.0,5.8,17.56,0.6,0.2,0.2,1.8,0.4,10.0,3.6,20.1,0.6,0.4,0.4,2
2021-09-25,1,26,21,5,21,3.4,1.4,16.6,7.8,17.02,0.2,0.2,0.2,1.2,0.6,10.6,3.8,16.5,0.4,0.0,0.0,1
2021-10-03,0,10,16,6,21,2.8,0.8,15.6,7.2,16.78,0.0,0.2,0.2,0.4,2.0,9.0,2.0,21.8,1.0,0.0,0.2,0
2021-10-24,0,4,16,6,21,2.8,1.2,16.6,7.4,16.74,0.4,0.2,0.2,1.4,0.8,12.4,5.0,18.0,1.0,0.4,0.4,2
2021-10-27,1,19,21,2,21,2.2,1.0,15.8,6.4,16.88,0.4,0.0,0.0,1.8,1.4,10.4,3.2,18.58,0.4,0.0,0.0,1
2021-11-28,1,23,21,6,21,2.0,0.8,16.0,5.6,16.880000000000003,0.2,0.0,0.0,2.4,1.2,14.4,5.2,15.64,0.2,0.0,0.0,2
2021-12-01,1,2,21,2,21,2.0,0.8,16.8,5.4,18.6,0.4,0.0,0.0,0.8,1.0,14.6,4.2,16.740000000000002,0.6,0.0,0.0,2
2021-12-04,0,22,21,5,21,2.2,0.8,16.8,6.2,17.9,0.2,0.0,0.0,1.0,0.4,9.0,2.8,18.3,0.4,0.4,0.4,2
2021-12-12,1,3,21,6,21,2.2,0.6,16.0,6.8,17.72,0.4,0.0,0.0,2.4,1.2,15.4,6.2,15.339999999999998,0.0,0.0,0.0,2
2021-12-22,0,2,21,2,21,1.4,0.2,17.4,6.2,18.98,0.8,0.0,0.0,1.0,1.2,13.2,3.4,18.56,0.4,0.0,0.0,2
2022-01-08,1,24,21,5,21,1.2,0.4,16.4,6.2,19.18,0.8,0.0,0.0,2.0,1.6,12.6,4.6,17.419999999999998,0.0,0.4,0.4,2
2022-02-12,0,26,16,5,21,1.8,1.0,18.6,7.2,19.94,0.8,0.4,0.6,2.4,0.6,11.6,4.2,15.680000000000001,0.0,0.2,0.4,1
2022-02-19,1,0,21,5,21,1.4,0.8,19.6,6.8,19.020000000000003,0.8,0.4,0.6,0.6,1.8,8.2,2.2,18.9,0.4,0.2,0.2,2
2022-03-05,1,22,21,5,21,1.4,0.4,19.4,7.2,17.56,0.8,0.4,0.6,1.0,0.8,11.6,3.8,16.96,1.0,0.2,0.2,2
2022-03-20,1,4,21,6,21,2.2,0.2,15.8,5.8,18.68,0.8,0.6,0.6,3.2,0.8,15.6,6.4,15.5,0.2,0.4,0.4,0
2022-04-02,0,6,18,5,21,2.2,1.0,15.2,5.6,19.14,0.8,0.6,0.6,1.0,1.4,12.0,3.4,17.639999999999997,0.2,0.2,0.2,2
2022-04-17,0,23,21,6,21,2.2,1.2,15.2,5.2,21.419999999999998,0.4,0.8,1.0,1.0,0.8,10.0,3.4,16.119999999999997,0.2,0.0,0.0,2
2022-05-08,0,3,21,6,21,2.8,0.8,16.4,6.2,20.46,0.0,0.4,1.0,1.2,1.0,12.4,2.8,18.64,0.6,0.4,0.4,0
2022-08-20,0,6,22,5,21,1.8,0.6,20.8,9.4,19.4,0.8,0.0,0.0,1.6,1.4,11.8,4.6,17.26,0.2,0.0,0.0,2
2022-08-28,0,10,22,6,21,2.6,0.6,20.6,9.2,18.44,0.6,0.2,0.4,0.6,2.0,7.8,1.6,19.839999999999996,0.6,0.0,0.0,2
2022-09-18,0,3,21,6,21,3.0,1.0,21.2,7.4,18.56,1.4,0.2,0.4,1.8,0.8,12.6,5.6,17.38,0.4,0.0,0.0,2
2022-10-08,0,11,21,5,21,2.4,1.0,18.0,4.8,18.82,1.4,0.0,0.2,1.4,2.0,11.6,4.4,17.46,0.4,0.2,0.2,2
2022-10-16,1,4,16,6,21,2.0,0.8,18.0,4.4,20.18,1.2,0.0,0.2,2.4,0.0,16.6,6.0,15.739999999999998,0.4,0.0,0.0,2
2022-10-22,1,23,21,5,21,2.0,0.6,12.6,4.0,19.22,0.2,0.2,0.4,0.8,1.0,11.6,2.6,21.06,0.4,0.0,0.0,2
2022-12-30,0,25,21,4,21,2.2,1.2,16.0,4.8,19.4,0.6,0.2,0.2,1.4,1.4,9.6,4.2,18.119999999999997,0.4,0.0,0.2,2
2023-01-07,0,26,16,5,21,2.0,1.2,17.6,4.8,19.240000000000002,0.6,0.4,0.4,1.0,1.0,10.0,4.2,19.04,0.2,0.0,0.0,0
2023-01-22,0,2,21,6,21,1.6,1.4,16.4,4.0,18.32,0.6,0.6,0.6,1.0,1.0,12.6,3.6,18.279999999999998,0.2,0.0,0.0,2
2023-01-29,1,22,21,6,21,1.8,1.2,14.6,3.6,17.54,0.4,0.6,0.6,2.2,0.4,11.4,5.6,17.04,0.2,0.2,0.2,1
2023-02-02,1,24,21,3,21,1.4,0.6,15.6,4.8,17.44,0.4,0.4,0.4,1.2,1.2,13.8,4.0,16.82,0.6,0.2,0.2,2
2023-02-25,1,3,18,5,21,1.6,0.2,18.6,6.2,19.439999999999998,1.2,0.4,0.6,1.4,0.2,14.0,4.8,16.72,0.4,0.0,0.0,1
2023-03-19,0,4,21,6,21,2.0,0.4,18.0,7.2,18.72,1.0,0.4,0.4,1.0,0.2,11.4,3.0,15.12,0.4,0.0,0.2,0
2023-04-02,1,25,16,6,21,1.4,0.8,15.4,5.6,19.14,0.6,0.0,0.0,1.0,2.0,11.6,3.0,19.1,0.4,0.0,0.0,2
2023-04-08,1,26,21,5,21,2.2,0.8,19.0,7.8,18.580000000000002,0.6,0.0,0.0,2.0,0.4,14.0,4.8,17.080000000000002,0.6,0.2,0.2,0
2023-04-22,1,6,21,5,21,2.8,1.2,23.0,8.4,17.340000000000003,1.0,0.0,0.0,2.0,1.2,12.8,4.2,17.72,0.0,0.2,0.2,2
2023-04-29,1,1,18,5,21,2.8,1.4,23.4,8.0,15.940000000000001,0.8,0.0,0.0,1.6,1.6,11.2,4.6,17.02,1.0,0.0,0.0,2
2023-05-02,0,22,22,1,21,2.4,1.8,20.4,6.0,16.919999999999998,1.0,0.2,0.2,1.2,0.6,10.4,4.0,18.36,0.4,0.0,0.2,0
2023-05-13,1,11,21,5,21,2.0,1.6,18.8,6.0,18.020000000000003,0.8,0.2,0.2,2.0,0.8,13.0,4.8,16.14,0.2,0.0,0.0,2
2023-05-21,0,24,18,6,21,1.8,1.6,15.0,4.4,19.42,0.8,0.2,0.2,1.6,1.0,12.0,3.6,15.6,0.2,0.0,0.0,0
2023-05-24,1,20,19,2,21,1.4,1.8,14.2,4.4,19.4,1.2,0.2,0.2,0.8,1.0,8.6,1.6,19.12,0.4,0.0,0.0,2
2023-05-27,0,23,19,5,21,1.4,1.2,13.0,4.4,19.84,1.2,0.2,0.2,1.4,1.0,15.2,4.4,16.82,0.4,0.2,0.2,2
2023-06-04,1,2,18,6,21,1.0,1.0,11.4,3.6,19.639999999999997,1.2,0.0,0.0,0.6,2.0,15.6,4.8,14.9,0.6,0.2,0.2,1
2023-08-12,0,2,21,5,21,1.2,0.8,11.0,3.0,19.2,1.0,0.2,0.2,0.8,2.0,14.2,5.2,15.38,0.4,0.2,0.4,2
2023-08-19,0,1,19,5,21,1.4,0.8,10.6,4.0,17.64,1.2,0.2,0.2,1.2,1.2,13.2,4.0,18.82,0.2,0.2,0.2,2
2023-08-25,0,6,21,4,21,2.0,0.8,13.0,4.8,17.740000000000002,0.8,0.2,0.2,0.8,1.2,13.0,5.2,18.94,0.8,0.0,0.0,2
2023-09-17,1,22,21,6,21,1.8,0.6,16.4,6.4,17.6,0.6,0.2,0.4,1.8,1.2,13.2,3.4,17.32,0.4,0.0,0.0,2
2023-09-24,0,3,21,6,21,2.0,0.6,18.2,7.8,17.2,0.8,0.0,0.2,2.4,1.2,11.2,4.6,14.74,0.2,0.0,0.0,0
2023-10-07,1,19,16,5,21,2.0,1.0,19.6,8.2,17.54,0.4,0.0,0.0,1.0,0.8,14.4,6.0,22.060000000000002,1.4,0.4,0.4,2
2023-10-21,0,23,18,5,21,2.4,0.8,18.0,7.4,17.2,0.4,0.0,0.2,1.6,0.8,18.6,6.0,17.06,0.8,0.0,0.0,1
2023-10-28,0,4,16,5,21,2.2,0.8,17.4,6.6,17.16,0.4,0.0,0.2,1.8,1.2,15.4,6.2,16.419999999999998,0.2,0.0,0.0,2
2023-11-11,1,24,21,5,21,2.0,0.4,16.2,5.6,17.639999999999997,0.4,0.0,0.2,1.2,1.2,10.6,2.8,20.080000000000002,0.8,0.2,0.2,2
2023-12-17,1,26,21,6,21,2.2,0.4,15.0,4.6,18.3,1.2,0.0,0.0,1.4,2.2,12.6,4.8,14.9,0.0,0.0,0.0,2
2023-12-21,0,0,21,3,21,3.0,0.6,15.0,5.4,18.0,1.2,0.0,0.0,0.8,1.4,10.8,3.0,18.92,0.4,0.0,0.0,2
2024-01-21,1,1,16,6,21,1.8,0.4,14.2,4.8,18.02,1.0,0.0,0.0,0.6,1.2,12.0,3.0,18.48,0.6,0.0,0.0,2
2024-02-04,1,3,21,6,21,1.8,0.6,14.4,5.6,16.619999999999997,0.8,0.2,0.2,1.8,1.0,12.0,6.4,14.26,0.2,0.0,0.0,1
2024-02-18,0,20,14,6,21,2.4,0.8,15.6,5.8,15.52,0.2,0.2,0.4,1.4,1.0,13.8,3.6,18.6,0.4,0.2,0.2,1
2024-02-25,1,23,21,6,21,2.0,0.6,14.4,5.6,15.9,0.4,0.0,0.2,1.0,1.4,8.0,4.2,18.04,0.0,0.0,0.0,2
2024-03-02,0,24,21,5,21,1.8,0.4,15.0,5.8,17.26,0.4,0.0,0.2,0.6,1.0,8.6,2.2,20.7,0.2,0.0,0.2,1
2024-03-10,1,6,18,6,21,1.8,0.8,13.8,5.0,17.04,0.6,0.0,0.2,1.8,1.4,10.0,4.4,15.920000000000002,0.2,0.0,0.0,2
2024-03-31,1,2,21,6,21,2.4,1.0,15.8,7.4,17.18,0.6,0.0,0.0,1.6,1.0,9.6,3.2,15.219999999999999,0.0,0.0,0.0,2
2024-04-21,1,4,21,6,21,2.6,0.8,15.4,7.8,17.42,0.4,0.0,0.0,1.2,0.0,12.4,2.8,19.220000000000002,0.4,0.0,0.2,2
2024-04-26,0,22,21,4,21,2.8,0.8,16.0,8.2,18.119999999999997,0.2,0.2,0.2,1.8,1.0,12.2,4.8,15.1,0.2,0.0,0.0,2
2024-05-14,1,0,21,1,21,2.4,0.4,13.2,6.8,19.4,0.4,0.2,0.2,1.6,0.8,12.0,5.2,17.32,0.0,0.0,0.0,2
2024-05-19,0,26,19,6,21,3.2,0.4,14.4,7.4,18.54,0.4,0.2,0.2,2.2,1.2,14.6,4.6,17.759999999999998,0.0,0.0,0.0,1
2024-05-25,1,5,21,5,21,3.4,0.8,14.2,7.2,18.3,0.4,0.0,0.0,0.6,0.8,11.6,3.8,18.619999999999997,0.2,0.2,0.2,1
2024-08-25,1,25,17,6,21,2.8,1.0,14.6,6.6,17.88,0.4,0.0,0.0,0.8,0.6,9.6,1.6,19.0,0.4,0.2,0.2,2
2024-09-14,0,22,21,5,21,1.4,0.4,17.6,6.2,18.32,0.6,0.4,0.4,0.6,1.2,8.8,2.0,21.020000000000003,0.6,0.0,0.0,2
2024-09-24,1,0,21,1,21,2.4,0.4,21.2,7.8,17.66,0.6,1.0,1.0,1.6,1.0,12.2,4.0,17.26,0.8,0.2,0.4,2
2024-09-29,0,3,21,6,21,2.4,0.8,19.8,6.8,17.16,0.6,1.0,1.0,1.2,0.2,13.2,4.0,15.439999999999998,0.0,0.0,0.0,1
2024-10-05,1,26,21,5,21,2.4,0.8,17.4,6.2,17.639999999999997,0.4,0.8,0.8,1.8,1.8,15.4,4.0,16.04,0.0,0.0,0.2,2
2024-10-19,0,6,21,5,21,2.4,0.8,15.4,5.4,18.779999999999998,0.4,0.6,0.6,1.2,1.2,10.8,3.8,17.54,0.4,0.2,0.2,2
2024-10-26,1,4,21,5,21,2.4,1.0,14.6,5.2,18.62,0.2,0.2,0.2,3.2,1.2,15.6,7.2,17.64,1.0,0.2,0.4,0
2024-12-01,1,11,16,6,21,2.2,1.0,12.8,5.0,19.020000000000003,0.4,0.0,0.0,1.8,1.2,9.0,3.6,18.5,0.2,0.2,0.2,2
2024-12-04,0,2,21,2,21,2.2,1.0,13.0,5.2,18.14,0.4,0.2,0.2,1.0,0.6,15.6,4.2,17.14,0.0,0.0,0.0,0
2024-12-22,1,23,16,6,21,2.4,1.0,12.0,5.6,18.32,0.2,0.2,0.4,1.2,1.2,9.6,3.2,19.3,0.0,0.0,0.0,2
2025-01-03,0,24,21,4,21,2.6,1.4,12.0,5.4,18.119999999999997,0.0,0.2,0.4,0.8,1.4,11.0,2.4,17.2,0.0,0.4,0.4,2
2018-09-29,1,24,13,5,22,1.4,1.6,8.8,3.8,18.759999999999998,0.4,0.2,0.2,0.6,1.0,14.0,3.2,18.880000000000003,0.0,0.2,0.2,0
2018-10-05,0,2,21,4,22,1.0,1.4,9.2,3.4,20.119999999999997,0.2,0.2,0.4,1.2,1.8,10.6,3.2,20.419999999999998,0.2,0.0,0.0,2
2018-10-27,0,3,20,5,22,1.2,0.8,10.0,4.0,21.839999999999996,0.2,0.4,0.6,1.4,0.2,12.0,4.2,19.880000000000003,0.2,0.0,0.0,0
2018-11-04,1,23,18,6,22,1.0,1.2,10.0,3.8,22.2,0.4,0.4,0.6,2.4,1.4,13.4,4.8,17.759999999999998,0.2,0.2,0.2,1
2018-11-26,1,6,21,0,22,1.2,0.8,10.2,2.8,22.86,0.8,0.4,0.4,2.0,2.0,14.4,6.4,18.48,0.6,0.0,0.0,2
2018-12-09,1,25,18,6,22,1.0,1.0,10.8,3.2,18.639999999999997,0.6,0.0,0.0,0.6,1.6,14.0,3.2,20.04,0.8,0.0,0.0,0
2018-12-21,1,0,21,4,22,1.2,1.2,13.6,4.8,15.920000000000002,0.2,0.0,0.0,0.6,1.2,10.8,3.0,18.279999999999998,0.4,0.0,0.0,0
2019-01-06,0,21,18,6,22,0.6,1.2,14.2,4.8,15.419999999999998,0.4,0.0,0.0,1.2,1.0,10.0,4.0,18.380000000000003,0.2,0.0,0.0,2
2019-01-20,0,20,18,6,22,1.2,1.2,13.8,3.8,16.5,0.6,0.4,0.4,1.6,1.2,7.4,2.0,17.64,0.8,0.4,0.6,1
2019-02-02,1,2,16,5,22,1.4,1.0,11.0,3.0,16.96,0.6,0.4,0.4,1.4,0.6,9.0,2.6,18.32,0.2,0.2,0.2,2
2019-02-10,0,24,16,6,22,1.8,1.0,8.6,2.6,16.259999999999998,0.4,0.4,0.4,1.8,1.2,14.8,5.8,16.220000000000002,0.6,0.2,0.4,1
2019-02-16,1,16,18,5,22,1.4,1.0,8.0,2.2,16.46,0.6,0.2,0.2,0.4,1.6,8.4,2.0,17.08,0.0,0.0,0.0,2
2019-03-03,1,3,18,6,22,1.0,0.2,8.8,2.2,17.92,0.8,0.0,0.0,1.2,0.8,10.6,3.8,18.12,0.6,0.0,0.0,0
2019-03-10,0,23,18,6,22,1.0,0.6,11.0,2.6,17.04,0.6,0.0,0.0,1.0,2.4,14.2,3.2,15.440000000000001,0.2,0.2,0.2,0
2019-03-31,0,25,18,6,22,1.2,1.6,14.4,3.6,18.9,0.6,0.2,0.2,0.8,2.2,9.8,1.6,18.36,0.6,0.2,0.6,1
2019-04-07,0,6,18,6,22,1.2,2.0,15.0,3.8,19.84,0.6,0.2,0.2,1.2,1.8,8.2,2.6,17.68,0.6,0.2,0.2,0
2019-04-20,0,4,20,5,22,1.2,1.4,12.8,4.6,18.14,0.4,0.2,0.2,2.4,1.0,15.0,6.6,17.42,1.4,0.0,0.0,0
2019-04-25,1,26,20,3,22,1.2,1.6,10.0,3.6,17.46,0.2,0.2,0.2,2.0,2.0,13.4,5.6,16.86,0.4,0.0,0.2,0
2019-04-28,1,11,16,6,22,1.0,1.6,10.6,3.8,17.32,0.2,0.2,0.2,0.4,1.6,10.6,2.8,16.860000000000003,0.0,0.2,0.2,2
2019-05-04,0,0,18,5,22,1.0,1.6,9.6,3.6,16.88,0.0,0.4,0.4,1.0,1.6,9.6,2.0,19.160000000000004,0.6,0.2,0.2,2
2019-05-12,1,21,18,6,22,1.0,1.0,8.8,2.8,16.259999999999998,0.0,0.2,0.2,1.4,0.8,13.8,5.6,17.2,0.4,0.0,0.0,2
2019-05-18,0,10,16,5,22,1.4,1.0,11.8,3.6,17.339999999999996,0.0,0.2,0.4,1.2,0.8,10.6,3.4,17.419999999999998,0.2,0.4,0.4,0
2019-08-17,0,24,19,5,22,1.2,1.0,12.2,3.6,19.36,0.0,0.2,0.4,2.6,1.4,9.4,4.4,16.0,0.6,0.2,0.2,1
2019-08-30,0,2,22,4,22,1.2,0.8,12.2,3.2,20.220000000000002,0.6,0.2,0.4,1.0,1.0,8.2,2.4,13.579999999999998,0.2,0.2,0.2,0
2019-09-14,1,3,18,5,22,1.0,1.2,10.8,3.2,20.48,0.6,0.2,0.4,1.6,1.0,9.0,4.6,18.360000000000003,0.6,0.0,0.2,2
2019-09-22,0,10,14,6,22,0.8,1.0,10.0,3.0,20.04,0.6,0.2,0.2,1.0,1.2,11.2,2.2,18.060000000000002,1.4,0.2,0.2,2
2019-09-26,1,0,21,3,22,1.4,0.8,9.8,3.6,18.54,0.6,0.2,0.2,0.4,0.8,7.0,1.2,16.64,0.2,0.0,0.0,2
2019-09-29,0,23,21,6,22,1.8,0.6,11.4,4.2,17.740000000000002,0.4,0.2,0.4,1.0,1.0,13.0,4.2,18.36,0.4,0.0,0.0,0
2019-10-27,0,6,12,6,22,2.4,1.4,11.4,3.8,16.98,0.0,0.2,0.4,0.4,1.0,9.6,2.2,18.2,0.6,0.0,0.2,2
2019-11-23,0,21,21,5,22,1.6,1.0,12.4,4.6,17.74,0.0,0.0,0.0,2.6,0.6,16.2,6.6,18.1,1.0,0.8,0.8,0
2019-12-08,0,25,16,6,22,1.8,1.6,12.4,5.0,17.54,0.0,0.0,0.0,0.8,1.8,8.6,2.0,21.619999999999997,0.6,0.2,0.2,1
2019-12-14,1,4,16,5,22,1.6,1.2,12.2,4.4,18.04,0.0,0.0,0.0,2.6,1.4,13.2,7.8,18.279999999999998,0.4,0.4,0.4,1
2020-01-05,1,26,14,6,22,2.2,1.8,14.6,4.6,18.080000000000002,0.2,0.2,0.2,1.0,1.2,16.2,3.4,17.38,0.4,0.0,0.2,0
2020-02-02,0,16,12,6,22,2.0,2.0,12.4,3.8,19.619999999999997,0.4,0.2,0.2,1.2,1.4,11.6,4.2,18.8,0.6,0.0,0.0,0
2020-02-09,1,2,14,6,22,1.8,2.0,9.2,3.2,19.26,0.4,0.0,0.0,0.6,1.0,10.8,2.4,18.66,0.2,0.2,0.2,2
2020-02-22,1,24,18,5,22,1.4,1.6,9.4,2.6,18.82,0.4,0.0,0.0,1.2,1.8,7.6,2.8,18.0,0.2,0.0,0.2,2
2020-02-28,1,25,21,4,22,1.8,1.2,11.2,3.6,17.84,0.2,0.0,0.0,1.0,1.0,10.8,3.6,21.560000000000002,0.8,0.0,0.0,2
2020-03-07,0,4,18,5,22,2.0,0.6,12.4,4.4,15.620000000000001,0.2,0.0,0.0,2.4,1.2,13.4,6.8,14.74,0.4,0.0,0.0,0
2020-06-18,0,0,19,3,22,1.4,0.6,11.0,3.4,15.3,0.0,0.2,0.2,0.8,1.2,7.0,1.8,14.459999999999999,0.2,0.2,0.2,0
2020-06-21,1,21,22,6,22,0.8,1.0,9.0,2.2,16.36,0.2,0.2,0.2,1.8,0.8,14.0,6.6,16.88,0.4,0.2,0.2,0
2020-06-24,1,6,19,2,22,0.8,1.4,8.4,1.8,17.54,0.2,0.2,0.2,1.2,0.2,7.2,3.0,18.540000000000003,0.4,0.4,0.6,0
2020-07-02,1,10,19,3,22,0.6,1.6,9.2,2.8,18.1,0.4,0.0,0.0,1.0,1.0,12.2,2.4,20.1,1.0,0.2,0.2,2
2020-07-13,0,26,19,0,22,1.2,1.6,11.4,3.8,18.0,0.4,0.0,0.0,2.0,1.4,10.2,3.6,19.7,0.6,0.6,0.6,2
2020-07-16,1,23,21,3,22,1.6,1.6,11.0,3.8,17.06,0.2,0.0,0.0,1.8,0.4,13.2,4.4,17.580000000000002,0.6,0.4,0.4,1
2020-07-19,0,3,21,6,22,1.4,1.2,12.2,4.4,17.919999999999998,0.6,0.0,0.0,1.8,0.6,10.4,2.4,18.68,0.6,0.6,0.6,1
2020-09-13,0,25,16,6,22,1.2,1.2,11.8,4.2,19.18,0.8,0.0,0.0,1.0,1.2,11.6,4.6,18.919999999999998,0.4,0.0,0.2,1
2020-09-20,1,21,21,6,22,1.2,1.2,11.8,4.0,20.04,0.8,0.0,0.0,1.8,0.8,11.0,5.0,17.84,0.2,0.6,0.6,1
2020-09-29,1,24,19,1,22,1.0,0.4,12.2,3.2,19.22,0.8,0.2,0.2,1.4,1.2,9.0,3.6,20.54,1.0,0.0,0.0,0
2020-11-01,0,6,16,6,22,2.6,0.4,13.2,4.6,15.9,0.6,0.8,0.8,0.4,1.8,10.0,3.0,17.3,0.6,0.0,0.0,2
2020-11-22,0,7,16,6,22,3.2,0.4,11.6,5.6,15.219999999999999,0.0,0.8,1.0,0.8,0.8,8.0,3.4,20.360000000000003,0.4,0.2,0.2,2
2020-11-29,1,26,21,6,22,2.8,0.4,12.4,5.2,15.52,0.0,0.6,0.8,1.6,0.6,10.8,3.4,17.7,0.6,0.4,0.4,1
2020-12-06,0,0,21,6,22,2.4,0.6,12.4,5.0,15.16,0.0,0.6,0.8,1.6,1.0,9.0,3.0,16.619999999999997,0.2,0.4,0.6,1
